analysis_version,probable_duplicate_group_id,tour,year,tourney_date,tourney_name_key,round,player_1_id,player_2_id,group_size,conflicting_recorded_winner,representative_rank,selected_representative,keep_one_selection_decision,base_rating_update_eligible,base_exclusion_reason,effective_rating_history_decision,source_file,source_row_number,match_id,winner_id,loser_id,canonical_table_mutated
rating-history-sensitivities-v1,e0f942ed493c35fb7bd62914b55e009f60c87b94810eebf6f45818f227fdd5fe,ATP,1970,1970-07-27,indianapolis,R64,100040,109938,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1097,3da56827491de4520850e0409c3fd2941768de51e7758e25a81822a21b8a6f81,100040,109938,False
rating-history-sensitivities-v1,e0f942ed493c35fb7bd62914b55e009f60c87b94810eebf6f45818f227fdd5fe,ATP,1970,1970-07-27,indianapolis,R64,100040,109938,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2732,58fa05dbe20c56f230af6b72739a6b701db55163660cdf9cf583e2daf40e9bbc,100040,109938,False
rating-history-sensitivities-v1,663311685b9ab18bd9dbeccc892c9a9557f374bf7979e43705a6778ece466206,ATP,1970,1970-07-27,indianapolis,R64,100047,100182,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1076,eb0979f31c0a3930ab59843c3a87a83fff96da62beff4d4ea2bf1c90e94c7b11,100047,100182,False
rating-history-sensitivities-v1,663311685b9ab18bd9dbeccc892c9a9557f374bf7979e43705a6778ece466206,ATP,1970,1970-07-27,indianapolis,R64,100047,100182,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2724,c3793ddf4e9ecbc912cd81d7cb2ad57f9e02f497810337381cee7fec7d109d88,100047,100182,False
rating-history-sensitivities-v1,833d60506d2e502c8c6d53277740e75c2e6a1943f76a05e4d617e1dd2b4342a3,ATP,1970,1970-07-27,indianapolis,R64,100049,109811,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1079,28590f9f7e98adf093c94975417319bfe6e9c222bf0b3827292891d6916cee49,100049,109811,False
rating-history-sensitivities-v1,833d60506d2e502c8c6d53277740e75c2e6a1943f76a05e4d617e1dd2b4342a3,ATP,1970,1970-07-27,indianapolis,R64,100049,109811,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2737,fdfb849d6143e9c8dda88c1af4c0c682ee85de561d2b53e616f056d4f1fd38d3,100049,109811,False
rating-history-sensitivities-v1,e620911ae02f833c2a2ff430fce2aa79fa9a9fc31b795561d59d5997262b341c,ATP,1970,1970-07-27,indianapolis,R64,100061,109927,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1081,b06fca41d44f22df00e93cd1deba52eb9f95facb16fd2e2835b0920a7bf291ed,109927,100061,False
rating-history-sensitivities-v1,e620911ae02f833c2a2ff430fce2aa79fa9a9fc31b795561d59d5997262b341c,ATP,1970,1970-07-27,indianapolis,R64,100061,109927,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2733,7e35015342cc5cc6b5e465871ea62b2f1f962bae04d56580d8f2964a17d5a449,109927,100061,False
rating-history-sensitivities-v1,fc0e6552da339989c88d931b932879b8a1978168b9acf570ad8252246151c4db,ATP,1970,1970-07-27,indianapolis,R64,100063,100111,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1099,e60d35451f3737a48c3c035981b3bcd4a5e1cf2e4d80b0351cc67b0b19a229ec,100111,100063,False
rating-history-sensitivities-v1,fc0e6552da339989c88d931b932879b8a1978168b9acf570ad8252246151c4db,ATP,1970,1970-07-27,indianapolis,R64,100063,100111,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2734,fbc832e2c347b3185afaf119a9d4557dab4cd2e99a3071be00834b46fc6271e1,100111,100063,False
rating-history-sensitivities-v1,07dbc5be98099607c98b46ed93a975ab546f3fb9bb07f1fba8c5850b82872236,ATP,1970,1970-07-27,indianapolis,R64,100066,100150,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1090,78d7534f8d62f26cad5d5b162ae08a5e18b813cc3b5ab31b8b79004fd99a805f,100066,100150,False
rating-history-sensitivities-v1,07dbc5be98099607c98b46ed93a975ab546f3fb9bb07f1fba8c5850b82872236,ATP,1970,1970-07-27,indianapolis,R64,100066,100150,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2730,002c7f3b90b5e515fed809f90706116b1631b2afbc154e875909382a07dab8c0,100066,100150,False
rating-history-sensitivities-v1,fcd83260933257697b0f4e5ae8c222dc6cb7718220ccae3cb7f55e4ae4533bc8,ATP,1970,1970-07-27,indianapolis,R64,100074,100163,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1092,d6008cd65635abdc9cf4a3ac82c3bbaa1755d7dd5411324d459c933e63f7842d,100074,100163,False
rating-history-sensitivities-v1,fcd83260933257697b0f4e5ae8c222dc6cb7718220ccae3cb7f55e4ae4533bc8,ATP,1970,1970-07-27,indianapolis,R64,100074,100163,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2722,72a1deae63b18e2fa6b03466441c04ba9de21b7ed390466c4fd736f684f0f30b,100074,100163,False
rating-history-sensitivities-v1,5ca1a57c9b0be55dd82282434e91ef72e07bb417eb8aba37e4243c0531170502,ATP,1970,1970-07-27,indianapolis,R64,100076,100126,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1100,b016bb594faf208beaa2d969314faf2925ebdf7bca1c093bf8eb92332727cf0d,100126,100076,False
rating-history-sensitivities-v1,5ca1a57c9b0be55dd82282434e91ef72e07bb417eb8aba37e4243c0531170502,ATP,1970,1970-07-27,indianapolis,R64,100076,100126,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2718,8c39f8893963fabe7f35baff978ab03772cd5bcb1945a332b639197fe9cfb5e0,100126,100076,False
rating-history-sensitivities-v1,0e215b00857462ce0d3f3be5b55a3b5ac4fc764ffb61836a4a1fb320cfbaa8e3,ATP,1970,1970-07-27,indianapolis,R64,100078,100125,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1077,0354cc55b17213806c88bddeaff56647dfed7baae379ebb1e11a009dd97b8d73,100078,100125,False
rating-history-sensitivities-v1,0e215b00857462ce0d3f3be5b55a3b5ac4fc764ffb61836a4a1fb320cfbaa8e3,ATP,1970,1970-07-27,indianapolis,R64,100078,100125,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2721,cdeea7580e6c2c066b1441b131b4baa4155a974caf8dbaf89f0c5ad27129f8a0,100078,100125,False
rating-history-sensitivities-v1,25f65e51303ea6cb43a2f14a404d529838ab4b6d34ba604df52a95d1c46a38fa,ATP,1970,1970-07-27,indianapolis,R64,100081,100217,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1088,b2a988a55c0e365e9d1852601b4e660db45017a8e3f764029794906af37264ef,100081,100217,False
rating-history-sensitivities-v1,25f65e51303ea6cb43a2f14a404d529838ab4b6d34ba604df52a95d1c46a38fa,ATP,1970,1970-07-27,indianapolis,R64,100081,100217,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2741,1b32e17f835fca39836f1998ed8464018eddf68681330b5ef3cddc18ad699526,100081,100217,False
rating-history-sensitivities-v1,af581aa9521f2d7faf93560400e97a9206c7f0e79f7d0eaad9d6e187be491334,ATP,1970,1970-07-27,indianapolis,R64,100083,100160,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1072,7fd5247e1e85c748ed1235baab0bc63edc567cf55ddc494984e1135047f8041c,100083,100160,False
rating-history-sensitivities-v1,af581aa9521f2d7faf93560400e97a9206c7f0e79f7d0eaad9d6e187be491334,ATP,1970,1970-07-27,indianapolis,R64,100083,100160,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2745,98941822fb7bbf336cba7e3d4d97cee5fd39d8ef6f0952f13ff01c2c04642cb7,100083,100160,False
rating-history-sensitivities-v1,f0f33a48db1d121f5786722d4f48868d56f4f6f50006ce48309a03628fda48dd,ATP,1970,1970-07-27,indianapolis,R64,100088,100094,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1073,e7f7d3d28fa559aac0412ea1577cef734b9404bc69665f2325822d89f2e56ee0,100088,100094,False
rating-history-sensitivities-v1,f0f33a48db1d121f5786722d4f48868d56f4f6f50006ce48309a03628fda48dd,ATP,1970,1970-07-27,indianapolis,R64,100088,100094,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2727,7ebccc5fe0ebb4a038cabe1295fea5a7689d984d5ab43127f8de30b8b8076fe5,100088,100094,False
rating-history-sensitivities-v1,7d3f6574b55aecb7789dfcc022bca7c041e37e52bad3d152e287abab5c195440,ATP,1970,1970-07-27,indianapolis,R64,100090,107309,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1089,42a30e1533638269c500a34fc055aa59a45c77be23e8b08accdf36c893f72f4f,107309,100090,False
rating-history-sensitivities-v1,7d3f6574b55aecb7789dfcc022bca7c041e37e52bad3d152e287abab5c195440,ATP,1970,1970-07-27,indianapolis,R64,100090,107309,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2742,23cc66108e8c6f02cf8c89f1aad134aa2cc2c83fb5a906532295a115f573200a,107309,100090,False
rating-history-sensitivities-v1,bab2f657ff411ff45dd2d2486d948d11880c06225bdce7d12b2758d498f7052e,ATP,1970,1970-07-27,indianapolis,R64,100096,100110,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1091,e692cba507ee5430f3d90ec4d9d55d12d561f304b491769381a008d672de10cd,100110,100096,False
rating-history-sensitivities-v1,bab2f657ff411ff45dd2d2486d948d11880c06225bdce7d12b2758d498f7052e,ATP,1970,1970-07-27,indianapolis,R64,100096,100110,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2725,348ad4d81bc273e23cdbe6aa61f3bea5d2a577513fbf3e841418ae7e0ac3ef9d,100110,100096,False
rating-history-sensitivities-v1,b8e85525aafbe3182025afa18b2bf855c81d88d208724ff1581658b3da3532a1,ATP,1970,1970-07-27,indianapolis,R64,100101,100129,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1082,51dfc5a5d5c0764fa908d2a04323d461e29906876e122f6b9b60b158d69d84bb,100101,100129,False
rating-history-sensitivities-v1,b8e85525aafbe3182025afa18b2bf855c81d88d208724ff1581658b3da3532a1,ATP,1970,1970-07-27,indianapolis,R64,100101,100129,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2726,bd1b4692174be834912bc0e504a2d5c401efd62d6b1bae273d98b8566baab9a4,100101,100129,False
rating-history-sensitivities-v1,9407cef8be68f4b92fc05a75ff2127de4b063d59fc522151d97abd7b859f2f21,ATP,1970,1970-07-27,indianapolis,R64,100102,100117,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1071,39cbd06734e73b25fca18dddf92306c339a846d73f68fd70f45020afeb3234f9,100117,100102,False
rating-history-sensitivities-v1,9407cef8be68f4b92fc05a75ff2127de4b063d59fc522151d97abd7b859f2f21,ATP,1970,1970-07-27,indianapolis,R64,100102,100117,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2744,a4d3f106522e65819fc2f7651c46022c14d7aaf6c557cae93a403fbe373ca9f5,100117,100102,False
rating-history-sensitivities-v1,5254aa64368b2c25c8b575e61e75dff19c884c3541de1404b8f8c02afdc49dd3,ATP,1970,1970-07-27,indianapolis,R64,100105,100186,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1087,2577d5ceda70db6cb3de24bdb6207d6d44ac2797fe652ad2b36e44cf6f850224,100105,100186,False
rating-history-sensitivities-v1,5254aa64368b2c25c8b575e61e75dff19c884c3541de1404b8f8c02afdc49dd3,ATP,1970,1970-07-27,indianapolis,R64,100105,100186,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2747,ddf268e25765235f0d99204f8ac7ee9bc9a4a3ea8e9a702b8fa9dfc9e97759b8,100105,100186,False
rating-history-sensitivities-v1,46668cced7174fd75474b833d05bf7a80710a88603c836094209ee0d4de30972,ATP,1970,1970-07-27,indianapolis,R64,100113,110039,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1085,a58ca8e77aaab49205bb6bddf1025ab9de2d5bfa7a30d682dbd3104ff70a1905,100113,110039,False
rating-history-sensitivities-v1,46668cced7174fd75474b833d05bf7a80710a88603c836094209ee0d4de30972,ATP,1970,1970-07-27,indianapolis,R64,100113,110039,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2719,4de08d3b94f9ff610b787c42955d101a34f62f968770af28ee8402dabe6091e8,100113,110039,False
rating-history-sensitivities-v1,c5615517a546f11bf0e8ea9e01f97f21cb1b0aae50c501da7dd66efc2e6b78ac,ATP,1970,1970-07-27,indianapolis,R64,100114,100255,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1070,67820ada8f0586e4b2013a29e30c760d016b6ee4dbb4f22fcab275c5f92db8a7,100114,100255,False
rating-history-sensitivities-v1,c5615517a546f11bf0e8ea9e01f97f21cb1b0aae50c501da7dd66efc2e6b78ac,ATP,1970,1970-07-27,indianapolis,R64,100114,100255,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2743,5bbe0e9347592161d6a51e1a894edca5d10949bfae15040ea0ebdbc09feac27e,100114,100255,False
rating-history-sensitivities-v1,7f9c477f79fcf5e1504cc517a26aa179aacc9ee4f736ead970412d665d3a429e,ATP,1970,1970-07-27,indianapolis,R64,100115,109881,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1095,960fd00cf417629c2bb4dee3d8c5ce8f04cad1b3ea34ae9d318efc136b5cc953,100115,109881,False
rating-history-sensitivities-v1,7f9c477f79fcf5e1504cc517a26aa179aacc9ee4f736ead970412d665d3a429e,ATP,1970,1970-07-27,indianapolis,R64,100115,109881,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2729,d4f738160497c2617217486d1d27c666cf2eeae0f3b30e143814e29d4127ce19,100115,109881,False
rating-history-sensitivities-v1,9aa6fb774a9c655b579aa01d0c0c68b55df15a9839d2da8d01076c7b69869c9e,ATP,1970,1970-07-27,indianapolis,R64,100119,100216,2,False,1,True,selected_representative,False,walkover,excluded_by_base_rules,atp/atp_matches_1970.csv,1093,b28497242462b4469df84eea56101ab09c2f64b3a6176d308fd7ca6f7f2b9a31,100119,100216,False
rating-history-sensitivities-v1,9aa6fb774a9c655b579aa01d0c0c68b55df15a9839d2da8d01076c7b69869c9e,ATP,1970,1970-07-27,indianapolis,R64,100119,100216,2,False,2,False,excluded_group_member,False,walkover,excluded_by_base_rules_and_keep_one,atp/atp_matches_1970.csv,2723,54f4e28b421ab30e65702e79e77d8e05d6036161d49870a8143a3bf4af4c2375,100119,100216,False
rating-history-sensitivities-v1,79ef20cb4513516b0265cb0b57faeda62f8b1f183169bcb83b4129a1db0b6c6e,ATP,1970,1970-07-27,indianapolis,R64,100127,100162,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1098,db28f0b4b4482fe0661fab321e57ae16107316128197fa91d82419bda946a88a,100162,100127,False
rating-history-sensitivities-v1,79ef20cb4513516b0265cb0b57faeda62f8b1f183169bcb83b4129a1db0b6c6e,ATP,1970,1970-07-27,indianapolis,R64,100127,100162,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2728,f4cad5b5de67281e6423a273c3a3c1c196ee12920a4cbe1af6698812f580f136,100162,100127,False
rating-history-sensitivities-v1,e0b61b4281da285f5360f4003477a14e20513de664bd8caa8cafdc1728477b5a,ATP,1970,1970-07-27,indianapolis,R64,100128,100205,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1069,d5554ccf77685e269f27d0cba562b24c28fd55a0798a2e98c57abb623d5fd24d,100128,100205,False
rating-history-sensitivities-v1,e0b61b4281da285f5360f4003477a14e20513de664bd8caa8cafdc1728477b5a,ATP,1970,1970-07-27,indianapolis,R64,100128,100205,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2717,8bef37ac7ed1f19cfc9d9f2f1fb37a47327ccb18305bad6fe22a3e25e666b253,100128,100205,False
rating-history-sensitivities-v1,3f305792aaea1dc401746176116a6e70295b78b19a74db5b98ee89a8317dc314,ATP,1970,1970-07-27,indianapolis,R64,100134,107799,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1096,c594d290720def64e0fdf2fe951422f4874574b5d076bba2e1c5aade8a2bc69b,107799,100134,False
rating-history-sensitivities-v1,3f305792aaea1dc401746176116a6e70295b78b19a74db5b98ee89a8317dc314,ATP,1970,1970-07-27,indianapolis,R64,100134,107799,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2739,9a178af21311580dc559c7b39607eb434a3ef65425f340580789c16d8f8926c9,107799,100134,False
rating-history-sensitivities-v1,cdc216a1e39f4f6dc0c69f48bd3211b1e3d87c3069e9fa34d09d01d8d5f03684,ATP,1970,1970-07-27,indianapolis,R64,100135,100212,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1078,a6741de18b69d6cf47fb193818270e7505160a9ee1d131a9a2f0ee5eb096a58c,100135,100212,False
rating-history-sensitivities-v1,cdc216a1e39f4f6dc0c69f48bd3211b1e3d87c3069e9fa34d09d01d8d5f03684,ATP,1970,1970-07-27,indianapolis,R64,100135,100212,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2740,13c5a0ecba539859eb6d046cb29e486418d6444bd96868638090cbf67f17e700,100135,100212,False
rating-history-sensitivities-v1,f4cad1c080bdfc9fab9c59fa77fdf83246e84252e5c9cc3a18d00d1495ee56ac,ATP,1970,1970-07-27,indianapolis,R64,100141,100243,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1084,4f4bf19272412849f14fd104a647c779d85355a745dc857d660326834f9ee49d,100141,100243,False
rating-history-sensitivities-v1,f4cad1c080bdfc9fab9c59fa77fdf83246e84252e5c9cc3a18d00d1495ee56ac,ATP,1970,1970-07-27,indianapolis,R64,100141,100243,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2720,eb8f4fed912474d96771e2fac6490eece8f7311cd7ea7da2c9560ba41d26a13e,100141,100243,False
rating-history-sensitivities-v1,544b251a7e89ae6850e697e41a24dc674d349babf81ea914e5006553bf41b16a,ATP,1970,1970-07-27,indianapolis,R64,100147,109764,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1094,c9d14a766e9ded73605de9bd4b0698a5d6fb114945e0da3386c02f9239385e67,100147,109764,False
rating-history-sensitivities-v1,544b251a7e89ae6850e697e41a24dc674d349babf81ea914e5006553bf41b16a,ATP,1970,1970-07-27,indianapolis,R64,100147,109764,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2736,7a424b17310cc8c66019c1e3b295b9840745ef3cf7e14e36a20e03ceff6d7ae0,100147,109764,False
rating-history-sensitivities-v1,56c904421b6b37c17dbe999ad13fede40a0844301941bde0d2b7447a26e369e0,ATP,1970,1970-07-27,indianapolis,R64,100175,100229,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1086,f6517d12d695cb67b62ba1f6589b8cd52818c578bdf87396b383ec5f2cab767f,100229,100175,False
rating-history-sensitivities-v1,56c904421b6b37c17dbe999ad13fede40a0844301941bde0d2b7447a26e369e0,ATP,1970,1970-07-27,indianapolis,R64,100175,100229,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2746,6d2c3a38a500024fa24a2a3ffaa4c8eeb9cd5a71989114c872775ce4c37a054d,100229,100175,False
rating-history-sensitivities-v1,58753891baa6844588a24c9f8ae2d6ca5a2323a1ab0f81a05f0f494f0762c9a6,ATP,1970,1970-07-27,indianapolis,R64,100231,109835,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1083,70d29ad936d1d49a54264bddab5fd73b198511940b93b08dc957f41b30abc556,109835,100231,False
rating-history-sensitivities-v1,58753891baa6844588a24c9f8ae2d6ca5a2323a1ab0f81a05f0f494f0762c9a6,ATP,1970,1970-07-27,indianapolis,R64,100231,109835,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2731,f5043256aa750499c7d7a491a25aa3e2eccfdc6d5224ae2e018c4a6e64ce82a7,109835,100231,False
rating-history-sensitivities-v1,de76c183a84a1d91a66fbe237b8c5c0d9e5a1fbd4d49219422a83ecef372e100,ATP,1970,1970-07-27,indianapolis,R64,109749,117315,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1074,1c0ec259bf6109a28f9b0a225834f631d19f3fcad27eaa24387be3b27ca7eeb8,117315,109749,False
rating-history-sensitivities-v1,de76c183a84a1d91a66fbe237b8c5c0d9e5a1fbd4d49219422a83ecef372e100,ATP,1970,1970-07-27,indianapolis,R64,109749,117315,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2735,bb512af79e493dd65f9fda106ad1b974fffe399619c10c6bf8b490e38eb62268,117315,109749,False
rating-history-sensitivities-v1,d7307fe979f46ad62e329716fc19e29d0aec00c19b05d21dfb9efef9aa920906,ATP,1970,1970-07-27,indianapolis,SF,100074,100126,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1130,263828cfdbded7252a86a69c043eac6eb72573e7614c6512728edeb920f220ff,100126,100074,False
rating-history-sensitivities-v1,d7307fe979f46ad62e329716fc19e29d0aec00c19b05d21dfb9efef9aa920906,ATP,1970,1970-07-27,indianapolis,SF,100074,100126,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2688,c7be3b35c1a07156c242fa1c2a106cb0d26eb04c89a42bfbe6659f93fe8ac69f,100126,100074,False
rating-history-sensitivities-v1,6b499d0a17a7811c2c5f9eb24563080b0bed5dbbbc99f04e828c28e8d9601c6c,ATP,1970,1970-07-27,indianapolis,SF,100128,100141,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,1129,b5a2b285bf14ff41502ab38232b095124cbba780fbfc0f3f1ec0ca58bb03adc4,100128,100141,False
rating-history-sensitivities-v1,6b499d0a17a7811c2c5f9eb24563080b0bed5dbbbc99f04e828c28e8d9601c6c,ATP,1970,1970-07-27,indianapolis,SF,100128,100141,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2687,852319c5fd85c728bc995c7be1c305fc51f234cb93a38ca5f26614373dd070e0,100128,100141,False
rating-history-sensitivities-v1,4450edafb30edd4fddcff66d6402b106c72c93721b6dbba513e083fc425dc060,ATP,1970,1970-08-26,newport 2,RR,100022,100060,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,2987,608bf008cb791d074e02964ba12411ec6e4216d54ecf4719aa7b3cbecf279bb3,100060,100022,False
rating-history-sensitivities-v1,4450edafb30edd4fddcff66d6402b106c72c93721b6dbba513e083fc425dc060,ATP,1970,1970-08-26,newport 2,RR,100022,100060,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2990,cccec45e02c6746e5a9140b16bc43a873dfef8c136f90294294fe992893090aa,100060,100022,False
rating-history-sensitivities-v1,134460bc2ca0dfbd24b3e8027ddc47961af6a7dac4fcca0885ffb053d3ff2dda,ATP,1970,1970-08-26,newport 2,RR,100058,100073,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1970.csv,2986,710ba27903bb9e40614d0ce98cab7c1bf01117aac247d7cef1e55cd3a850740f,100073,100058,False
rating-history-sensitivities-v1,134460bc2ca0dfbd24b3e8027ddc47961af6a7dac4fcca0885ffb053d3ff2dda,ATP,1970,1970-08-26,newport 2,RR,100058,100073,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1970.csv,2993,3ad85a12335bbad9fe73426091d7a42f9184b200607b1b4031625a78bb202b14,100073,100058,False
rating-history-sensitivities-v1,bfa4761c75e410feefe68192fae1efb11d5aa99574a3dcc05a0e331ab34c2573,ATP,1971,1971-03-19,champions classic,RR,100022,100029,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1971.csv,3454,69ac413eb7bf08e7db29bfd73fed322f4d5cee408b8cbefb02b26234831154f4,100029,100022,False
rating-history-sensitivities-v1,bfa4761c75e410feefe68192fae1efb11d5aa99574a3dcc05a0e331ab34c2573,ATP,1971,1971-03-19,champions classic,RR,100022,100029,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1971.csv,3460,6876781a311a84e5ec04c1ac11b389f13d1b18b7f1a6120075af9b9940c3a0ff,100029,100022,False
rating-history-sensitivities-v1,598a0db95dd5099fef4ee31882ae16d292ff20d9d4337a34eab65e16cc7d193f,ATP,1971,1971-03-19,champions classic,RR,100029,100074,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1971.csv,3453,768fa01f62ced0674dcfc9ee707db093ed9751f52ba37e52b73893085b112c52,100029,100074,False
rating-history-sensitivities-v1,598a0db95dd5099fef4ee31882ae16d292ff20d9d4337a34eab65e16cc7d193f,ATP,1971,1971-03-19,champions classic,RR,100029,100074,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1971.csv,3459,b672add74590023532bce69d2265d6d9bacf3e85077811eb33c1bd1b9f858aa5,100029,100074,False
rating-history-sensitivities-v1,e8e20a821fd218845e81a36a05488adddd99b8e59fdf8e5860f371545670b2d6,ATP,1971,1971-03-19,champions classic,RR,100029,100084,2,False,1,True,selected_representative,True,,updates_state_under_keep_one,atp/atp_matches_1971.csv,3455,1ede347bd9d074b4d39b3d110063a0410bc451e84dca0cd51a7f194f85b3838c,100029,100084,False
rating-history-sensitivities-v1,e8e20a821fd218845e81a36a05488adddd99b8e59fdf8e5860f371545670b2d6,ATP,1971,1971-03-19,champions classic,RR,100029,100084,2,False,2,False,excluded_group_member,True,,excluded_by_keep_one,atp/atp_matches_1971.csv,3458,9089a105dfcc0eec11ba5776526ae97f44a7475226d740f372362587828bde92,100029,100084,False
rating-history-sensitivities-v1,f2023feac182b326aa15d3ea8be4adde34f8c03e5883a4ac5a4122dd748abd8c,ATP,1971,1971-04-21,denver,RR,100011,100244,2,False,1,True,selected_representative,False,unsupported_format,excluded_by_base_rules,atp/atp_matches_1971.csv,1186,ad0095cc90694dc470a24536db76d3225b377205bc56a71206076d4b516d5ed0,100244,100011,False
